source_file,compiler,ir,ir_flags,asm,asm_flags
  call void @llvm.dbg.declare(metadata i32* %5, metadata !18, metadata !DIExpression()), !dbg !19
  store i32 2386092, i32* %5, align 4, !dbg !19
  %6 = load i32, i32* %2, align 4, !dbg !20
  %7 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([4 x i8], [4 x i8]* @.str, i64 0, i64 0), i32 %6), !dbg !21
  %8 = load i32, i32* %3, align 4, !dbg !22
  %9 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([4 x i8], [4 x i8]* @.str, i64 0, i64 0), i32 %8), !dbg !23
  %10 = load i32, i32* %4, align 4, !dbg !24
  %11 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([4 x i8], [4 x i8]* @.str, i64 0, i64 0), i32 %10), !dbg !25
  %12 = load i32, i32* %5, align 4, !dbg !26
  %13 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([4 x i8], [4 x i8]* @.str, i64 0, i64 0), i32 %12), !dbg !27
  ret i32 0, !dbg !28
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

declare dso_local i32 @printf(i8*, ...) #2

attributes #0 = { noinline norecurse optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #1 = { nounwind readnone speculatable willreturn }
attributes #2 = { ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""no-infs-fp-math""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        sub     rsp, 48
        mov     dword ptr [rbp - 4], 0
        mov     dword ptr [rbp - 8], 24680
        mov     dword ptr [rbp - 12], 342391
        mov     dword ptr [rbp - 16], 2386092
        mov     dword ptr [rbp - 20], 2386092
        mov     esi, dword ptr [rbp - 8]
        movabs  rdi, offset .L.str
        mov     al, 0
        call    printf
        mov     esi, dword ptr [rbp - 12]
        movabs  rdi, offset .L.str
        mov     dword ptr [rbp - 24], eax # 4-byte Spill
        mov     al, 0
        call    printf
        mov     esi, dword ptr [rbp - 16]
        movabs  rdi, offset .L.str
        mov     dword ptr [rbp - 28], eax # 4-byte Spill
        mov     al, 0
        call    printf
        mov     esi, dword ptr [rbp - 20]
        movabs  rdi, offset .L.str
        mov     dword ptr [rbp - 32], eax # 4-byte Spill
        mov     al, 0
        call    printf
        xor     ecx, ecx
        mov     dword ptr [rbp - 36], eax # 4-byte Spill
        mov     eax, ecx
        add     rsp, 48
        pop     rbp
        ret
.L.str:
        .asciz  ""%d\n""

",-Wall
source\00167.c,clang10,"# Compilation provided by Compiler Explorer at https://godbolt.org/
@.str = private unnamed_addr constant [11 x i8] c""a is true\0A\00"", align 1
@.str.1 = private unnamed_addr constant [12 x i8] c""a is false\0A\00"", align 1
@.str.2 = private unnamed_addr constant [11 x i8] c""b is true\0A\00"", align 1
@.str.3 = private unnamed_addr constant [12 x i8] c""b is false\0A\00"", align 1

define dso_local i32 @main() #0 !dbg !7 {
  %1 = alloca i32, align 4
  %2 = alloca i32, align 4
  %3 = alloca i32, align 4
  store i32 0, i32* %1, align 4
  call void @llvm.dbg.declare(metadata i32* %2, metadata !12, metadata !DIExpression()), !dbg !13
  store i32 1, i32* %2, align 4, !dbg !13
  %4 = load i32, i32* %2, align 4, !dbg !14
  %5 = icmp ne i32 %4, 0, !dbg !14
  br i1 %5, label %6, label %8, !dbg !16

6:
  %7 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([11 x i8], [11 x i8]* @.str, i64 0, i64 0)), !dbg !17
  br label %10, !dbg !17

8:
  %9 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([12 x i8], [12 x i8]* @.str.1, i64 0, i64 0)), !dbg !18
  br label %10

10:
  call void @llvm.dbg.declare(metadata i32* %3, metadata !19, metadata !DIExpression()), !dbg !20
  store i32 0, i32* %3, align 4, !dbg !20
  %11 = load i32, i32* %3, align 4, !dbg !21
  %12 = icmp ne i32 %11, 0, !dbg !21
  br i1 %12, label %13, label %15, !dbg !23

13:
  %14 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([11 x i8], [11 x i8]* @.str.2, i64 0, i64 0)), !dbg !24
  br label %17, !dbg !24

15:
  %16 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([12 x i8], [12 x i8]* @.str.3, i64 0, i64 0)), !dbg !25
  br label %17

17:
  ret i32 0, !dbg !26
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

declare dso_local i32 @printf(i8*, ...) #2

attributes #0 = { noinline norecurse optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #1 = { nounwind readnone speculatable willreturn }
attributes #2 = { ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""no-infs-fp-math""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        sub     rsp, 16
        mov     dword ptr [rbp - 4], 0
        mov     dword ptr [rbp - 8], 1
        cmp     dword ptr [rbp - 8], 0
        je      .LBB0_2
        movabs  rdi, offset .L.str
        mov     al, 0
        call    printf
        jmp     .LBB0_3
.LBB0_2:
        movabs  rdi, offset .L.str.1
        mov     al, 0
        call    printf
.LBB0_3:
        mov     dword ptr [rbp - 12], 0
        cmp     dword ptr [rbp - 12], 0
        je      .LBB0_5
        movabs  rdi, offset .L.str.2
        mov     al, 0
        call    printf
        jmp     .LBB0_6
.LBB0_5:
        movabs  rdi, offset .L.str.3
        mov     al, 0
        call    printf
.LBB0_6:
        xor     eax, eax
        add     rsp, 16
        pop     rbp
        ret
.L.str:
        .asciz  ""a is true\n""

.L.str.1:
        .asciz  ""a is false\n""

.L.str.2:
        .asciz  ""b is true\n""

.L.str.3:
        .asciz  ""b is false\n""

",-Wall
source\00168.c,clang10,"# Compilation provided by Compiler Explorer at https://godbolt.org/
@.str = private unnamed_addr constant [4 x i8] c""%d\0A\00"", align 1

define dso_local i32 @factorial(int)(i32 %0) #0 !dbg !7 {
  %2 = alloca i32, align 4
  %3 = alloca i32, align 4
  store i32 %0, i32* %3, align 4
  call void @llvm.dbg.declare(metadata i32* %3, metadata !12, metadata !DIExpression()), !dbg !13
  %4 = load i32, i32* %3, align 4, !dbg !14
  %5 = icmp slt i32 %4, 2, !dbg !16
  br i1 %5, label %6, label %8, !dbg !17

6:
  %7 = load i32, i32* %3, align 4, !dbg !18
  store i32 %7, i32* %2, align 4, !dbg !19
  br label %14, !dbg !19

8:
  %9 = load i32, i32* %3, align 4, !dbg !20
  %10 = load i32, i32* %3, align 4, !dbg !21
  %11 = sub nsw i32 %10, 1, !dbg !22
  %12 = call i32 @factorial(int)(i32 %11), !dbg !23
  %13 = mul nsw i32 %9, %12, !dbg !24
  store i32 %13, i32* %2, align 4, !dbg !25
  br label %14, !dbg !25

14:
  %15 = load i32, i32* %2, align 4, !dbg !26
  ret i32 %15, !dbg !26
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

define dso_local i32 @main() #2 !dbg !27 {
  %1 = alloca i32, align 4
  %2 = alloca i32, align 4
  store i32 0, i32* %1, align 4
  call void @llvm.dbg.declare(metadata i32* %2, metadata !30, metadata !DIExpression()), !dbg !31
  store i32 1, i32* %2, align 4, !dbg !32
  br label %3, !dbg !34

3:
  %4 = load i32, i32* %2, align 4, !dbg !35
  %5 = icmp sle i32 %4, 10, !dbg !37
  br i1 %5, label %6, label %13, !dbg !38

6:
  %7 = load i32, i32* %2, align 4, !dbg !39
  %8 = call i32 @factorial(int)(i32 %7), !dbg !40
  %9 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([4 x i8], [4 x i8]* @.str, i64 0, i64 0), i32 %8), !dbg !41
  br label %10, !dbg !41

10:
  %11 = load i32, i32* %2, align 4, !dbg !42
  %12 = add nsw i32 %11, 1, !dbg !42
  store i32 %12, i32* %2, align 4, !dbg !42
  br label %3, !dbg !43

13:
  ret i32 0, !dbg !46
}

declare dso_local i32 @printf(i8*, ...) #3

attributes #0 = { noinline optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #1 = { nounwind readnone speculatable willreturn }
attributes #2 = { noinline norecurse optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #3 = { ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""no-infs-fp-math""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
factorial(int):                          # @factorial(int)
        push    rbp
        mov     rbp, rsp
        sub     rsp, 16
        mov     dword ptr [rbp - 8], edi
        cmp     dword ptr [rbp - 8], 2
        jge     .LBB0_2
        mov     eax, dword ptr [rbp - 8]
        mov     dword ptr [rbp - 4], eax
        jmp     .LBB0_3
.LBB0_2:
        mov     eax, dword ptr [rbp - 8]
        mov     ecx, dword ptr [rbp - 8]
        sub     ecx, 1
        mov     edi, ecx
        mov     dword ptr [rbp - 12], eax # 4-byte Spill
        call    factorial(int)
        mov     ecx, dword ptr [rbp - 12] # 4-byte Reload
        imul    ecx, eax
        mov     dword ptr [rbp - 4], ecx
.LBB0_3:
        mov     eax, dword ptr [rbp - 4]
        add     rsp, 16
        pop     rbp
        ret
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        sub     rsp, 16
        mov     dword ptr [rbp - 4], 0
        mov     dword ptr [rbp - 8], 1
.LBB1_1:                                # =>This Inner Loop Header: Depth=1
        cmp     dword ptr [rbp - 8], 10
        jg      .LBB1_4
        mov     edi, dword ptr [rbp - 8]
        call    factorial(int)
        movabs  rdi, offset .L.str
        mov     esi, eax
        mov     al, 0
        call    printf
        mov     eax, dword ptr [rbp - 8]
        add     eax, 1
        mov     dword ptr [rbp - 8], eax
        jmp     .LBB1_1
.LBB1_4:
        xor     eax, eax
        add     rsp, 16
        pop     rbp
        ret
.L.str:
        .asciz  ""%d\n""

",-Wall
source\00169.c,clang10,"# Compilation provided by Compiler Explorer at https://godbolt.org/
@.str = private unnamed_addr constant [10 x i8] c""%d %d %d\0A\00"", align 1

define dso_local i32 @main() #0 !dbg !7 {
  %1 = alloca i32, align 4
  %2 = alloca i32, align 4
  %3 = alloca i32, align 4
  %4 = alloca i32, align 4
  store i32 0, i32* %1, align 4
  call void @llvm.dbg.declare(metadata i32* %2, metadata !12, metadata !DIExpression()), !dbg !13
  call void @llvm.dbg.declare(metadata i32* %3, metadata !14, metadata !DIExpression()), !dbg !15
  call void @llvm.dbg.declare(metadata i32* %4, metadata !16, metadata !DIExpression()), !dbg !17
  store i32 0, i32* %2, align 4, !dbg !18
  br label %5, !dbg !20

5:
  %6 = load i32, i32* %2, align 4, !dbg !21
  %7 = icmp slt i32 %6, 2, !dbg !23
  br i1 %7, label %8, label %32, !dbg !24

8:
  store i32 0, i32* %3, align 4, !dbg !25
  br label %9, !dbg !28

9:
  %10 = load i32, i32* %3, align 4, !dbg !29
  %11 = icmp slt i32 %10, 3, !dbg !31
  br i1 %11, label %12, label %28, !dbg !32

12:
  store i32 0, i32* %4, align 4, !dbg !33
  br label %13, !dbg !36

13:
  %14 = load i32, i32* %4, align 4, !dbg !37
  %15 = icmp slt i32 %14, 3, !dbg !39
  br i1 %15, label %16, label %24, !dbg !40

16:
  %17 = load i32, i32* %2, align 4, !dbg !41
  %18 = load i32, i32* %3, align 4, !dbg !43
  %19 = load i32, i32* %4, align 4, !dbg !44
  %20 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([10 x i8], [10 x i8]* @.str, i64 0, i64 0), i32 %17, i32 %18, i32 %19), !dbg !45
  br label %21, !dbg !46

21:
  %22 = load i32, i32* %4, align 4, !dbg !47
  %23 = add nsw i32 %22, 1, !dbg !47
  store i32 %23, i32* %4, align 4, !dbg !47
  br label %13, !dbg !48

24:
  br label %25, !dbg !51

25:
  %26 = load i32, i32* %3, align 4, !dbg !52
  %27 = add nsw i32 %26, 1, !dbg !52
  store i32 %27, i32* %3, align 4, !dbg !52
  br label %9, !dbg !53

28:
  br label %29, !dbg !56

29:
  %30 = load i32, i32* %2, align 4, !dbg !57
  %31 = add nsw i32 %30, 1, !dbg !57
  store i32 %31, i32* %2, align 4, !dbg !57
  br label %5, !dbg !58

32:
  ret i32 0, !dbg !61
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

declare dso_local i32 @printf(i8*, ...) #2

attributes #0 = { noinline norecurse optnone uwtable ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""min-legal-vector-width""=""0"" ""no-infs-fp-math""=""false"" ""no-jump-tables""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }
attributes #1 = { nounwind readnone speculatable willreturn }
attributes #2 = { ""correctly-rounded-divide-sqrt-fp-math""=""false"" ""disable-tail-calls""=""false"" ""frame-pointer""=""all"" ""less-precise-fpmad""=""false"" ""no-infs-fp-math""=""false"" ""no-nans-fp-math""=""false"" ""no-signed-zeros-fp-math""=""false"" ""no-trapping-math""=""false"" ""stack-protector-buffer-size""=""8"" ""target-cpu""=""x86-64"" ""target-features""=""+cx8,+fxsr,+mmx,+sse,+sse2,+x87"" ""unsafe-fp-math""=""false"" ""use-soft-float""=""false"" }

",-emit-llvm,"# Compilation provided by Compiler Explorer at https://godbolt.org/
main:                                   # @main
        push    rbp
        mov     rbp, rsp
        sub     rsp, 16
        mov     dword ptr [rbp - 4], 0
        mov     dword ptr [rbp - 8], 0
.LBB0_1:                                # =>This Loop Header: Depth=1
        cmp     dword ptr [rbp - 8], 2
        jge     .LBB0_12
        mov     dword ptr [rbp - 12], 0
.LBB0_3:                                #   Parent Loop BB0_1 Depth=1
        cmp     dword ptr [rbp - 12], 3
        jge     .LBB0_10
        mov     dword ptr [rbp - 16], 0
.LBB0_5:                                #   Parent Loop BB0_1 Depth=1
        cmp     dword ptr [rbp - 16], 3
        jge     .LBB0_8
        mov     esi, dword ptr [rbp - 8]
        mov     edx, dword ptr [rbp - 12]
        mov     ecx, dword ptr [rbp - 16]
        movabs  rdi, offset .L.str
        mov     al, 0
        call    printf
        mov     eax, dword ptr [rbp - 16]
        add     eax, 1
        mov     dword ptr [rbp - 16], eax
        jmp     .LBB0_5
.LBB0_8:                                #   in Loop: Header=BB0_3 Depth=2
        jmp     .LBB0_9
.LBB0_9:                                #   in Loop: Header=BB0_3 Depth=2
        mov     eax, dword ptr [rbp - 12]
        add     eax, 1
        mov     dword ptr [rbp - 12], eax
        jmp     .LBB0_3
.LBB0_10:                               #   in Loop: Header=BB0_1 Depth=1
        jmp     .LBB0_11
.LBB0_11:                               #   in Loop: Header=BB0_1 Depth=1
        mov     eax, dword ptr [rbp - 8]
        add     eax, 1
        mov     dword ptr [rbp - 8], eax
        jmp     .LBB0_1
.LBB0_12:
        xor     eax, eax
        add     rsp, 16
        pop     rbp
        ret
.L.str:
        .asciz  ""%d %d %d\n""

",-Wall
source\00170.c,clang10,"# Compilation provided by Compiler Explorer at https://godbolt.org/
<Compilation failed>
# Compiler exited with result code 1
Standard error:
[1m<source>:22:6: [0m[0;1;31merror: [0m[1mISO C++ forbids forward references to 'enum' types[0m
enum efoo;
[0;1;32m     ^
[0m[1m<source>:61:11: [0m[0;1;31merror: [0m[1massigning to 'enum fred' from incompatible type 'int'[0m
   frod = 12;
[0;1;32m          ^~
[0m[1m<source>:67:33: [0m[0;1;31merror: [0m[1mno matching function for call to 'deref_uintptr'[0m
